drugbank_id	drugbank_name	pubchem_id	stitch_id_flat	umls_cui_from_label	method	concept_name	meddra_type	umls_cui_from_meddra	meddra_name
DB01401	Trisalicylate-choline	338	CID100000338	C0241165	NLP_indication	Skin thickening	PT	C0151717	Skin hypertrophy
DB01401	Trisalicylate-choline	338	CID100000338	C0263383	text_mention	Keratosis pilaris	PT	C0263383	Keratosis pilaris
DB01401	Trisalicylate-choline	338	CID100000338	C0376154	NLP_indication	Skin callus	PT	C0870082	Hyperkeratosis
DB01401	Trisalicylate-choline	338	CID100000338	C0741453	text_mention	Bedridden	PT	C0741453	Bedridden
DB01401	Trisalicylate-choline	338	CID100000338	C0856543	text_mention	Keratosis palmaris	PT	C0022596	Palmoplantar keratoderma
DB01401	Trisalicylate-choline	338	CID100000338	C3495559	text_mention	Juvenile arthritis	PT	C3495559	Juvenile idiopathic arthritis
DB01401	Trisalicylate-choline	338	CID100000338	C3665596	text_mention	Warts	PT	C0347390	Skin papilloma
DB01403	Methotrimeprazine	3916	CID100003916	C0003467	text_mention	Anxiety	PT	C0003467	Anxiety
DB01403	Methotrimeprazine	3916	CID100003916	C0005586	text_mention	Bipolar Disorder	PT	C0005586	Bipolar disorder
DB01403	Methotrimeprazine	3916	CID100003916	C0005586	text_mention	Bipolar Disorder	PT	C0853193	Bipolar I disorder
DB01403	Methotrimeprazine	3916	CID100003916	C0006826	text_mention	Malignant Neoplasms	PT	C0006826	Neoplasm malignant
DB01403	Methotrimeprazine	3916	CID100003916	C0027497	NLP_indication	Nausea	PT	C0027497	Nausea
DB01403	Methotrimeprazine	3916	CID100003916	C0027796	text_mention	Neuralgia	PT	C0027796	Neuralgia
DB01403	Methotrimeprazine	3916	CID100003916	C0030193	text_mention	Pain	PT	C0030193	Pain
DB01403	Methotrimeprazine	3916	CID100003916	C0031315	text_mention	Phantom Limb Syndrome	PT	C0018524	Hallucination
DB01403	Methotrimeprazine	3916	CID100003916	C0031315	text_mention	Phantom Limb Syndrome	PT	C3495442	Phantom pain
DB01403	Methotrimeprazine	3916	CID100003916	C0033774	text_mention	Pruritus	PT	C0033774	Pruritus
DB01403	Methotrimeprazine	3916	CID100003916	C0033975	text_mention	Psychotic Disorders	PT	C0033975	Psychotic disorder
DB01403	Methotrimeprazine	3916	CID100003916	C0036341	text_mention	Schizophrenia	PT	C0036341	Schizophrenia
DB01403	Methotrimeprazine	3916	CID100003916	C0040997	text_mention	Trigeminal Neuralgia	PT	C0040997	Trigeminal neuralgia
DB01403	Methotrimeprazine	3916	CID100003916	C0042963	NLP_indication	Vomiting	PT	C0042963	Vomiting
DB01403	Methotrimeprazine	3916	CID100003916	C0233494	text_mention	Tension	PT	C0233494	Tension
DB01403	Methotrimeprazine	3916	CID100003916	C0234215	text_mention	Sensory Discomfort	PT	C0234215	Discomfort
DB01403	Methotrimeprazine	3916	CID100003916	C0917801	NLP_indication	Sleeplessness	PT	C0917801	Insomnia
DB01406	Danazol	2949	CID100002949	C0002994	NLP_indication	Angioedema	PT	C0002994	Angioedema
DB01406	Danazol	2949	CID100002949	C0006145	NLP_indication	Breast Diseases	PT	C0006145	Breast disorder
DB01406	Danazol	2949	CID100002949	C0014175	NLP_indication	Endometriosis	PT	C0014175	Endometriosis
DB01406	Danazol	2949	CID100002949	C0016034	text_mention	Breast Fibrocystic Disease	PT	C0016034	Fibrocystic breast disease
DB01406	Danazol	2949	CID100002949	C0019243	NLP_indication	Angioedemas, Hereditary	PT	C0019243	Hereditary angioedema
DB01406	Danazol	2949	CID100002949	C0024902	NLP_indication	Mastodynia	PT	C0024902	Breast pain
DB01406	Danazol	2949	CID100002949	C0025323	text_mention	Menorrhagia	PT	C0025323	Menorrhagia
DB01406	Danazol	2949	CID100002949	C0030193	NLP_indication	Pain	PT	C0030193	Pain
DB01406	Danazol	2949	CID100002949	C0038435	text_mention	Stress	PT	C0038435	Stress
DB01406	Danazol	2949	CID100002949	C0234233	NLP_indication	Sore to touch	PT	C0234233	Tenderness
DB01406	Danazol	2949	CID100002949	C0241863	NLP_precondition	Diabetic	PT	C0011849	Diabetes mellitus
DB01409	Tiotropium	60830	CID100060830	C0004238	NLP_precondition	Atrial Fibrillation	PT	C0004238	Atrial fibrillation
DB01409	Tiotropium	60830	CID100060830	C0006147	text_mention	Breast Feeding	PT	C0006147	Breast feeding
DB01409	Tiotropium	60830	CID100060830	C0006266	NLP_indication	Bronchial Spasm	PT	C0006266	Bronchospasm
DB01409	Tiotropium	60830	CID100060830	C0008677	NLP_indication	Bronchitis, Chronic	PT	C0008677	Bronchitis chronic
DB01409	Tiotropium	60830	CID100060830	C0013404	NLP_indication	Dyspnea	PT	C0013404	Dyspnoea
DB01409	Tiotropium	60830	CID100060830	C0017605	NLP_precondition	Angle Closure Glaucoma	PT	C0017605	Angle closure glaucoma
DB01409	Tiotropium	60830	CID100060830	C0018799	NLP_precondition	Heart Diseases	PT	C0018799	Cardiac disorder
DB01409	Tiotropium	60830	CID100060830	C0018801	NLP_precondition	Heart failure	PT	C0018801	Cardiac failure
DB01409	Tiotropium	60830	CID100060830	C0024117	NLP_indication	Chronic Obstructive Airway Disease	PT	C0024117	Chronic obstructive pulmonary disease
DB01409	Tiotropium	60830	CID100060830	C0024117	NLP_indication	Chronic Obstructive Airway Disease	PT	C0085129	Bronchial hyperreactivity
DB01409	Tiotropium	60830	CID100060830	C0027051	NLP_precondition	Myocardial Infarction	PT	C0027051	Myocardial infarction
DB01409	Tiotropium	60830	CID100060830	C0027051	NLP_precondition	Myocardial Infarction	PT	C0948089	Acute coronary syndrome
DB01409	Tiotropium	60830	CID100060830	C0034067	NLP_indication	Pulmonary Emphysema	PT	C0034067	Emphysema
DB01409	Tiotropium	60830	CID100060830	C0151744	NLP_precondition	Myocardial Ischemia	PT	C0151744	Myocardial ischaemia
DB01409	Tiotropium	60830	CID100060830	C0232807	text_mention	Function kidney decreased	PT	C1565489	Renal impairment
DB01409	Tiotropium	60830	CID100060830	C0241705	text_mention	Difficulty passing urine	PT	C0013428	Dysuria
DB01409	Tiotropium	60830	CID100060830	C0241705	text_mention	Difficulty passing urine	PT	C0241705	Strangury
DB01409	Tiotropium	60830	CID100060830	C0426732	text_mention	Prostatomegaly	PT	C0426732	Prostatomegaly
DB01410	Ciclesonide	444033	CID100444033	C0004096	NLP_indication	Asthma	PT	C0004096	Asthma
DB01410	Ciclesonide	444033	CID100444033	C0017601	NLP_precondition	Glaucoma	PT	C0017601	Glaucoma
DB01410	Ciclesonide	444033	CID100444033	C0018621	NLP_indication	Hay fever	PT	C0018621	Seasonal allergy
DB01410	Ciclesonide	444033	CID100444033	C0018621	NLP_indication	Hay fever	PT	C1322281	Rhinitis seasonal
DB01410	Ciclesonide	444033	CID100444033	C0035457	NLP_indication	Rhinitis, Allergic, Perennial	PT	C0848309	Rhinitis perennial
DB01413	Cefepime	2622	CID100002622	C0004610	NLP_indication	Bacteremia	PT	C0004610	Bacteraemia
DB01413	Cefepime	2622	CID100002622	C0005758	text_mention	Bulla	PT	C0005758	Blister
DB01413	Cefepime	2622	CID100002622	C0005758	text_mention	Bulla	PT	C0085932	Dermatitis bullous
DB01413	Cefepime	2622	CID100002622	C0006277	text_mention	Bronchitis	PT	C0006277	Bronchitis
DB01413	Cefepime	2622	CID100002622	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
DB01413	Cefepime	2622	CID100002622	C0010674	text_mention	Cystic Fibrosis	PT	C0010674	Cystic fibrosis
DB01413	Cefepime	2622	CID100002622	C0015967	NLP_indication	Fever	PT	C0015967	Body temperature increased
DB01413	Cefepime	2622	CID100002622	C0020649	text_mention	Hypotension	PT	C0020649	Hypotension
DB01413	Cefepime	2622	CID100002622	C0027947	text_mention	Neutropenia	PT	C0027947	Neutropenia
DB01413	Cefepime	2622	CID100002622	C0031154	text_mention	Peritonitis	PT	C0031154	Peritonitis
DB01413	Cefepime	2622	CID100002622	C0032285	NLP_indication	Pneumonia	PT	C0032285	Pneumonia
DB01413	Cefepime	2622	CID100002622	C0034186	text_mention	Pyelonephritis	PT	C0034186	Pyelonephritis
DB01413	Cefepime	2622	CID100002622	C0036690	text_mention	Septicemia	PT	C0243026	Sepsis
DB01413	Cefepime	2622	CID100002622	C0042029	text_mention	Urinary tract infection	PT	C0042029	Urinary tract infection
DB01413	Cefepime	2622	CID100002622	C0086565	NLP_precondition	Liver Dysfunction	PT	C0086565	Hepatic function abnormal
DB01413	Cefepime	2622	CID100002622	C0149725	text_mention	Lower respiratory tract infection	PT	C0149725	Lower respiratory tract infection
DB01413	Cefepime	2622	CID100002622	C0348801	text_mention	Group B streptococcal pneumonia	PT	C0155862	Pneumonia streptococcal
DB01413	Cefepime	2622	CID100002622	C0376545	text_mention	Hematologic Neoplasms	PT	C0376545	Haematological malignancy
DB01413	Cefepime	2622	CID100002622	C0746883	NLP_precondition	Febrile Neutropenia	PT	C0746883	Febrile neutropenia
DB01413	Cefepime	2622	CID100002622	C1112209	NLP_indication	Intraabdominal Infections	PT	C1112209	Abdominal infection
DB01413	Cefepime	2622	CID100002622	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
DB01413	Cefepime	2622	CID100002622	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
DB01415	Ceftibuten	2654	CID100002654	C0008677	text_mention	Bronchitis, Chronic	PT	C0008677	Bronchitis chronic
DB01415	Ceftibuten	2654	CID100002654	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
DB01415	Ceftibuten	2654	CID100002654	C0031350	text_mention	Pharyngitis	PT	C0031350	Pharyngitis
DB01415	Ceftibuten	2654	CID100002654	C0035436	NLP_indication	Rheumatic Fever	PT	C0035436	Rheumatic fever
DB01415	Ceftibuten	2654	CID100002654	C0035436	NLP_indication	Rheumatic Fever	PT	C3495832	Rheumatic disorder
DB01415	Ceftibuten	2654	CID100002654	C0040425	text_mention	Tonsillitis	PT	C0040425	Tonsillitis
DB01415	Ceftibuten	2654	CID100002654	C0271429	text_mention	Otitis media acute	PT	C0271429	Otitis media acute
DB01415	Ceftibuten	2654	CID100002654	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
DB01415	Ceftibuten	2654	CID100002654	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
DB01415	Ceftibuten	2654	CID100002654	C1698510	text_mention	Otitis media bacterial	PT	C1698510	Otitis media bacterial
DB01416	Cefpodoxime	54547	CID100054547	C0000833	text_mention	Abscess	PT	C0000833	Abscess
DB01416	Cefpodoxime	54547	CID100054547	C0008677	text_mention	Bronchitis, Chronic	PT	C0008677	Bronchitis chronic
DB01416	Cefpodoxime	54547	CID100054547	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
DB01416	Cefpodoxime	54547	CID100054547	C0010692	NLP_indication	Cystitis	PT	C0403632	Cystitis noninfective
DB01416	Cefpodoxime	54547	CID100054547	C0010692	NLP_indication	Cystitis	PT	C0232849	Bladder pain
DB01416	Cefpodoxime	54547	CID100054547	C0010692	NLP_indication	Cystitis	PT	C0010692	Cystitis
DB01416	Cefpodoxime	54547	CID100054547	C0011991	NLP_precondition	Diarrhea	PT	C0011991	Diarrhoea
DB01416	Cefpodoxime	54547	CID100054547	C0018081	text_mention	Gonorrhea	PT	C0018081	Gonorrhoea
DB01416	Cefpodoxime	54547	CID100054547	C0021400	text_mention	Influenza	PT	C0021400	Influenza
DB01416	Cefpodoxime	54547	CID100054547	C0029877	text_mention	Ear Inflammation	PT	C0699744	Ear infection
DB01416	Cefpodoxime	54547	CID100054547	C0031350	text_mention	Pharyngitis	PT	C0031350	Pharyngitis
DB01416	Cefpodoxime	54547	CID100054547	C0035436	NLP_indication	Rheumatic Fever	PT	C0035436	Rheumatic fever
DB01416	Cefpodoxime	54547	CID100054547	C0035436	NLP_indication	Rheumatic Fever	PT	C3495832	Rheumatic disorder
DB01416	Cefpodoxime	54547	CID100054547	C0037278	text_mention	Skin Diseases, Infectious	PT	C0037278	Skin infection
DB01416	Cefpodoxime	54547	CID100054547	C0040425	text_mention	Tonsillitis	PT	C0040425	Tonsillitis
DB01416	Cefpodoxime	54547	CID100054547	C0042029	text_mention	Urinary tract infection	PT	C0042029	Urinary tract infection
DB01416	Cefpodoxime	54547	CID100054547	C0155804	text_mention	Acute maxillary sinusitis	PT	C0149512	Acute sinusitis
DB01416	Cefpodoxime	54547	CID100054547	C0271429	text_mention	Otitis media acute	PT	C0271429	Otitis media acute
DB01416	Cefpodoxime	54547	CID100054547	C0694549	text_mention	Community acquired pneumonia	PT	C0032285	Pneumonia
DB01416	Cefpodoxime	54547	CID100054547	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
DB01416	Cefpodoxime	54547	CID100054547	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
DB01420	Testosterone Propionate	5410	CID100005410	C0020619	text_mention	Hypogonadism	PT	C0020619	Hypogonadism
DB01420	Testosterone Propionate	5410	CID100005410	C1963961	text_mention	Testosterone deficiency	PT	C0342527	Androgen deficiency
DB01421	Paromomycin	4689	CID100004689	C0002438	text_mention	Amebiasis	PT	C0002438	Amoebiasis
DB01421	Paromomycin	4689	CID100004689	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
DB01421	Paromomycin	4689	CID100004689	C0013370	NLP_indication	Amebic colitis	PT	C0013370	Amoebic colitis
DB01421	Paromomycin	4689	CID100004689	C0019147	NLP_indication	Hepatic Coma	PT	C0019147	Coma hepatic
DB01438	Phenazopyridine	4756	CID100004756	C0009450	text_mention	Communicable Diseases	PT	C0009450	Infection
DB01438	Phenazopyridine	4756	CID100004756	C0030193	NLP_indication	Pain	PT	C0030193	Pain
DB01438	Phenazopyridine	4756	CID100004756	C0042029	NLP_indication	Urinary tract infection	PT	C0042029	Urinary tract infection
DB01438	Phenazopyridine	4756	CID100004756	C0043251	text_mention	Wounds and Injuries	PT	C3263723	Injury
DB01438	Phenazopyridine	4756	CID100004756	C0234215	NLP_indication	Sensory Discomfort	PT	C0234215	Discomfort
DB01440	Gamma Hydroxybutyric Acid	10413	CID100010413	C0007384	NLP_indication	Cataplexy	PT	C0007384	Cataplexy
DB01440	Gamma Hydroxybutyric Acid	10413	CID100010413	C0027404	NLP_indication	Narcolepsy	PT	C0027404	Narcolepsy
DB01440	Gamma Hydroxybutyric Acid	10413	CID100010413	C0694563	NLP_indication	Excessive daytime somnolence	PT	C2830004	Somnolence
DB01482	Fenethylline	312	CID100000312	C0003811	text_mention	Cardiac Arrhythmia	PT	C0003811	Arrhythmia
DB01482	Fenethylline	312	CID100000312	C0003962	text_mention	Ascites	PT	C0003962	Ascites
DB01482	Fenethylline	312	CID100000312	C0019080	text_mention	Hemorrhage	PT	C0019080	Haemorrhage
DB01482	Fenethylline	312	CID100000312	C0019080	text_mention	Hemorrhage	PT	C0518015	Haemoglobin
DB01482	Fenethylline	312	CID100000312	C0020621	NLP_indication	Hypokalemia	PT	C0020621	Hypokalaemia
DB01482	Fenethylline	312	CID100000312	C0022658	text_mention	Kidney Diseases	PT	C0022658	Nephropathy
DB01482	Fenethylline	312	CID100000312	C0023890	text_mention	Liver Cirrhosis	PT	C0023890	Hepatic cirrhosis
DB01482	Fenethylline	312	CID100000312	C0030443	text_mention	Familial Periodic Paralysis	PT	C0030443	Familial periodic paralysis
DB01482	Fenethylline	312	CID100000312	C0030443	text_mention	Familial Periodic Paralysis	PT	C0522224	Paralysis
DB01482	Fenethylline	312	CID100000312	C0038358	text_mention	Gastric ulcer	PT	C0038358	Gastric ulcer
DB01482	Fenethylline	312	CID100000312	C0085580	text_mention	Essential Hypertension	PT	C0085580	Essential hypertension
DB01482	Fenethylline	312	CID100000312	C0220983	text_mention	Metabolic alkalosis	PT	C0220983	Metabolic alkalosis
DB01482	Fenethylline	312	CID100000312	C0728899	text_mention	Intoxication	PT	C0032343	Poisoning
DB01486	Cathine	4786	CID100004786	C0009443	NLP_indication	Common Cold	PT	C0027441	Nasopharyngitis
DB01486	Cathine	4786	CID100004786	C0009443	NLP_indication	Common Cold	PT	C0035455	Rhinitis
DB01486	Cathine	4786	CID100004786	C0010200	NLP_indication	Coughing	PT	C0010200	Cough
DB01486	Cathine	4786	CID100004786	C0015967	text_mention	Fever	PT	C0015967	Body temperature increased
DB01486	Cathine	4786	CID100004786	C0018621	text_mention	Hay fever	PT	C0018621	Seasonal allergy
DB01486	Cathine	4786	CID100004786	C0018621	text_mention	Hay fever	PT	C1322281	Rhinitis seasonal
DB01486	Cathine	4786	CID100004786	C0018681	NLP_indication	Headache	PT	C0018681	Headache
DB01486	Cathine	4786	CID100004786	C0020517	text_mention	Hypersensitivity	PT	C0020517	Hypersensitivity
DB01486	Cathine	4786	CID100004786	C0027424	text_mention	Nasal congestion (finding)	PT	C0027424	Nasal congestion
DB01486	Cathine	4786	CID100004786	C0030193	NLP_indication	Pain	PT	C0030193	Pain
DB01486	Cathine	4786	CID100004786	C0037199	text_mention	Sinusitis	PT	C0037199	Sinusitis
DB01486	Cathine	4786	CID100004786	C0037383	text_mention	Sneezing	PT	C0037383	Sneezing
DB01486	Cathine	4786	CID100004786	C0234215	NLP_indication	Sensory Discomfort	PT	C0234215	Discomfort
DB01486	Cathine	4786	CID100004786	C0234238	text_mention	Ache	PT	C0030193	Pain
DB01486	Cathine	4786	CID100004786	C1260880	text_mention	Rhinorrhea	PT	C0027441	Nasopharyngitis
DB01486	Cathine	4786	CID100004786	C1260880	text_mention	Rhinorrhea	PT	C1260880	Rhinorrhoea
DB01494	Chloral betaine	247	CID100000247	C0019880	NLP_indication	Homocystinuria	PT	C0019880	Homocystinuria
DB01494	Chloral betaine	247	CID100000247	C0268621	NLP_precondition	Hepatic methionine adenosyltransferase deficiency	PT	C0268621	Hypermethioninaemia
DB01544	Flunitrazepam	3380	CID100003380	C0917801	text_mention	Sleeplessness	PT	C0917801	Insomnia
DB01551	Dihydrocodeine	3063	CID100003063	C0006826	text_mention	Malignant Neoplasms	PT	C0006826	Neoplasm malignant
DB01551	Dihydrocodeine	3063	CID100003063	C0030193	text_mention	Pain	PT	C0030193	Pain
DB01551	Dihydrocodeine	3063	CID100003063	C0030201	text_mention	Pain, Postoperative	PT	C1619712	Procedural pain
DB01551	Dihydrocodeine	3063	CID100003063	C0150055	text_mention	Chronic pain	PT	C0030193	Pain
DB01558	Bromazepam	2441	CID100002441	C0003467	NLP_indication	Anxiety	PT	C0003467	Anxiety
DB01558	Bromazepam	2441	CID100002441	C0003469	text_mention	Anxiety Disorders	PT	C0003469	Anxiety disorder
DB01558	Bromazepam	2441	CID100002441	C0085631	NLP_indication	Agitation	PT	C0085631	Agitation
DB01558	Bromazepam	2441	CID100002441	C0231303	text_mention	Distress	PT	C0700361	Emotional distress
DB01558	Bromazepam	2441	CID100002441	C0233494	NLP_indication	Tension	PT	C0233494	Tension
DB01558	Bromazepam	2441	CID100002441	C1279420	NLP_indication	Anxiety neurosis (finding)	PT	C0003469	Anxiety disorder
DB01576	Dextroamphetamine	3007	CID100003007	C0004936	text_mention	Mental disorders	PT	C0004936	Mental disorder
DB01576	Dextroamphetamine	3007	CID100003007	C0027404	text_mention	Narcolepsy	PT	C0027404	Narcolepsy
DB01576	Dextroamphetamine	3007	CID100003007	C0033975	text_mention	Psychotic Disorders	PT	C0033975	Psychotic disorder
DB01576	Dextroamphetamine	3007	CID100003007	C0041671	text_mention	Attention Deficit Disorder	PT	C1263846	Attention deficit/hyperactivity disorder
DB01576	Dextroamphetamine	3007	CID100003007	C0085633	text_mention	Mood swings	PT	C0085633	Mood swings
DB01576	Dextroamphetamine	3007	CID100003007	C0085633	text_mention	Mood swings	PT	C0233472	Affect lability
DB01576	Dextroamphetamine	3007	CID100003007	C0151611	text_mention	Electroencephalogram abnormal	PT	C0151611	Electroencephalogram abnormal
DB01576	Dextroamphetamine	3007	CID100003007	C0233415	text_mention	Distractibility	PT	C0233415	Distractibility
DB01576	Dextroamphetamine	3007	CID100003007	C0424295	text_mention	Hyperactive behavior	PT	C0085631	Agitation
DB01576	Dextroamphetamine	3007	CID100003007	C0424295	text_mention	Hyperactive behavior	PT	C0424295	Hyperkinesia
DB01576	Dextroamphetamine	3007	CID100003007	C0542476	text_mention	Forgetfulness	PT	C0233794	Memory impairment
DB01576	Dextroamphetamine	3007	CID100003007	C0751265	text_mention	Learning Disabilities	PT	C0751265	Learning disability
DB01576	Dextroamphetamine	3007	CID100003007	C1263846	NLP_indication	Attention deficit hyperactivity disorder	PT	C1263846	Attention deficit/hyperactivity disorder
DB01576	Dextroamphetamine	3007	CID100003007	C1971624	NLP_precondition	Loss of appetite (finding)	PT	C0232462	Decreased appetite
DB01577	Methamphetamine	1206	CID100001206	C0028754	text_mention	Obesity	PT	C0028754	Obesity
DB01577	Methamphetamine	1206	CID100001206	C0041671	text_mention	Attention Deficit Disorder	PT	C1263846	Attention deficit/hyperactivity disorder
DB01577	Methamphetamine	1206	CID100001206	C0085633	text_mention	Mood swings	PT	C0085633	Mood swings
DB01577	Methamphetamine	1206	CID100001206	C0085633	text_mention	Mood swings	PT	C0233472	Affect lability
DB01577	Methamphetamine	1206	CID100001206	C0151611	text_mention	Electroencephalogram abnormal	PT	C0151611	Electroencephalogram abnormal
DB01577	Methamphetamine	1206	CID100001206	C0233415	text_mention	Distractibility	PT	C0233415	Distractibility
DB01577	Methamphetamine	1206	CID100001206	C0424295	text_mention	Hyperactive behavior	PT	C0085631	Agitation
DB01577	Methamphetamine	1206	CID100001206	C0424295	text_mention	Hyperactive behavior	PT	C0424295	Hyperkinesia
DB01577	Methamphetamine	1206	CID100001206	C0751265	text_mention	Learning Disabilities	PT	C0751265	Learning disability
DB01579	Phendimetrazine	12460	CID100012460	C0028754	NLP_indication	Obesity	PT	C0028754	Obesity
DB01580	Oxprenolol	4631	CID100004631	C0002962	text_mention	Angina Pectoris	PT	C0002962	Angina pectoris
DB01580	Oxprenolol	4631	CID100004631	C0003811	text_mention	Cardiac Arrhythmia	PT	C0003811	Arrhythmia
DB01580	Oxprenolol	4631	CID100004631	C0020538	text_mention	Hypertensive disease	PT	C0020538	Hypertension
DB01580	Oxprenolol	4631	CID100004631	C0020550	text_mention	Hyperthyroidism	PT	C0020550	Hyperthyroidism
DB01580	Oxprenolol	4631	CID100004631	C0030587	text_mention	Paroxysmal atrial tachycardia	PT	C0546959	Atrial tachycardia
DB01580	Oxprenolol	4631	CID100004631	C0039239	text_mention	Sinus Tachycardia	PT	C0039239	Sinus tachycardia
DB01580	Oxprenolol	4631	CID100004631	C0151595	text_mention	Digitalis intoxication (NOS)	PT	C3160741	Toxicity to various agents
DB01580	Oxprenolol	4631	CID100004631	C0151636	text_mention	Premature ventricular contractions	PT	C0151636	Ventricular extrasystoles
DB01583	Liotrix	861	CID100000861	C0010308	text_mention	Congenital Hypothyroidism	PT	C0010308	Congenital hypothyroidism
DB01583	Liotrix	861	CID100000861	C0018021	text_mention	Goiter	PT	C0018021	Goitre
DB01583	Liotrix	861	CID100000861	C0020550	text_mention	Hyperthyroidism	PT	C0020550	Hyperthyroidism
DB01583	Liotrix	861	CID100000861	C0020676	text_mention	Hypothyroidism	PT	C0020676	Hypothyroidism
DB01583	Liotrix	861	CID100000861	C0027145	text_mention	Myxedema	PT	C0027145	Myxoedema
DB01583	Liotrix	861	CID100000861	C0040137	text_mention	Thyroid Nodule	PT	C0040136	Thyroid neoplasm
DB01583	Liotrix	861	CID100000861	C0040149	text_mention	Subacute thyroiditis	PT	C0040149	Thyroiditis subacute
DB01583	Liotrix	861	CID100000861	C0238298	NLP_indication	Myxoedema coma	PT	C0238298	Myxoedema coma
DB01583	Liotrix	861	CID100000861	C0333641	text_mention	Atrophic	PT	C0333641	Atrophy
DB01583	Liotrix	861	CID100000861	C0677607	text_mention	Hashimoto Disease	PT	C0920350	Autoimmune thyroiditis
DB01583	Liotrix	861	CID100000861	C0700502	text_mention	Primary hypothyroidism	PT	C0020676	Hypothyroidism
DB01583	Liotrix	861	CID100000861	C0700502	text_mention	Primary hypothyroidism	PT	C0700502	Primary hypothyroidism
DB01583	Liotrix	861	CID100000861	C1142529	NLP_indication	Precoma	PT	C0549249	Depressed level of consciousness
DB01583	Liotrix	861	CID100000861	C1536123	text_mention	Autonomy of thyroid gland	PT	C0342127	Toxic nodular goitre
DB01583	Liotrix	923	CID100000923	C0001122	text_mention	Acidosis	PT	C0001122	Acidosis
DB01583	Liotrix	923	CID100000923	C0001125	text_mention	Acidosis, Lactic	PT	C0001125	Lactic acidosis
DB01583	Liotrix	923	CID100000923	C0001403	text_mention	Addison Disease	PT	C0001403	Addison's disease
DB01583	Liotrix	923	CID100000923	C0003578	text_mention	Apnea	PT	C0003578	Apnoea
DB01583	Liotrix	923	CID100000923	C0009421	text_mention	Comatose	PT	C0009421	Coma
DB01583	Liotrix	923	CID100000923	C0009676	text_mention	Confusion	PT	C1443060	Feeling abnormal
DB01583	Liotrix	923	CID100000923	C0009676	text_mention	Confusion	PT	C0009676	Confusional state
DB01583	Liotrix	923	CID100000923	C0011175	text_mention	Dehydration	PT	C0011175	Dehydration
DB01583	Liotrix	923	CID100000923	C0011849	text_mention	Diabetes Mellitus	PT	C0011849	Diabetes mellitus
DB01583	Liotrix	923	CID100000923	C0011880	text_mention	Diabetic Ketoacidosis	PT	C0011880	Diabetic ketoacidosis
DB01583	Liotrix	923	CID100000923	C0011991	text_mention	Diarrhea	PT	C0011991	Diarrhoea
DB01583	Liotrix	923	CID100000923	C0013404	text_mention	Dyspnea	PT	C0013404	Dyspnoea
DB01583	Liotrix	923	CID100000923	C0018681	text_mention	Headache	PT	C0018681	Headache
DB01583	Liotrix	923	CID100000923	C0018790	text_mention	Cardiac Arrest	PT	C0018790	Cardiac arrest
DB01583	Liotrix	923	CID100000923	C0020538	text_mention	Hypertensive disease	PT	C0020538	Hypertension
DB01583	Liotrix	923	CID100000923	C0020625	text_mention	Hyponatremia	PT	C0020625	Hyponatraemia
DB01583	Liotrix	923	CID100000923	C0020649	text_mention	Hypotension	PT	C0020649	Hypotension
DB01583	Liotrix	923	CID100000923	C0021843	text_mention	Intestinal Obstruction	PT	C0021843	Intestinal obstruction
DB01583	Liotrix	923	CID100000923	C0026961	text_mention	Mydriasis	PT	C0026961	Mydriasis
DB01583	Liotrix	923	CID100000923	C0027497	text_mention	Nausea	PT	C0027497	Nausea
DB01583	Liotrix	923	CID100000923	C0030318	text_mention	Panic	PT	C0030318	Panic reaction
DB01583	Liotrix	923	CID100000923	C0030446	text_mention	Paralytic Ileus	PT	C0030446	Ileus paralytic
DB01583	Liotrix	923	CID100000923	C0036572	text_mention	Seizures	PT	C0036572	Convulsion
DB01583	Liotrix	923	CID100000923	C0036974	text_mention	Shock	PT	C0036974	Shock
DB01583	Liotrix	923	CID100000923	C0037367	NLP_indication	Smoke Inhalation Injury	PT	C0854254	Respiratory fume inhalation disorder
DB01583	Liotrix	923	CID100000923	C0042963	NLP_indication	Vomiting	PT	C0042963	Vomiting
DB01583	Liotrix	923	CID100000923	C0043251	text_mention	Wounds and Injuries	PT	C3263723	Injury
DB01583	Liotrix	923	CID100000923	C0085682	NLP_indication	Hypophosphatemia	PT	C0085682	Hypophosphataemia
DB01583	Liotrix	923	CID100000923	C0086168	text_mention	Dissociation	PT	C0086168	Dissociation
DB01583	Liotrix	923	CID100000923	C0161544	NLP_indication	Poisoning by salicylate	PT	C3160741	Toxicity to various agents
DB01583	Liotrix	923	CID100000923	C0220854	text_mention	Hyperpnea	PT	C0020578	Hyperventilation
DB01583	Liotrix	923	CID100000923	C0220854	text_mention	Hyperpnea	PT	C0231835	Tachypnoea
